window_id,t,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label,mode
4,53,944.960000,9.835067,-0.003584,-0.004475,0.003301,0.004269,1.921953,1,3
4,54,944.980000,9.822558,-0.001558,-0.005968,-0.002057,-0.009172,1.922924,1,3
4,55,945.000000,9.810000,-0.019316,-0.017619,0.001653,0.004161,1.925670,1,3
4,56,945.020000,9.797442,-0.000735,0.047752,-0.007180,-0.003153,1.932245,1,3
4,57,945.040000,9.784933,0.010636,0.031435,0.010886,0.000000,1.923299,1,3
4,58,945.060000,9.772524,0.000044,0.032910,0.004494,0.001680,1.932264,1,3
4,59,945.080000,9.760262,0.022784,0.048460,0.001778,-0.004024,1.932786,1,3
4,60,945.100000,9.748197,0.025499,0.039120,-0.001706,0.003723,1.928259,1,3
4,61,945.120000,9.736375,0.048477,0.065040,-0.002440,0.002975,1.933041,1,3
4,62,945.140000,9.724844,0.049932,0.044647,-0.013667,0.004638,1.938159,1,3
4,63,945.160000,9.713649,0.039491,0.046751,-0.012234,-0.000096,1.931242,1,3
5,0,945.180000,9.702835,0.119081,0.061568,-0.012326,-0.001485,1.929606,1,3
5,1,945.200000,9.692443,0.109484,0.081428,-0.007071,0.000000,1.929225,1,3
5,2,945.220000,9.682515,0.073804,0.080048,-0.009466,0.000000,1.930341,1,3
5,3,945.240000,9.673091,0.098881,0.060439,-0.004686,0.008536,1.939008,1,3
5,4,945.260000,9.664206,0.104887,0.056586,-0.014242,0.008852,1.935211,1,3
5,5,945.280000,9.655897,0.122490,0.056797,-0.004939,0.010010,1.927882,1,3
5,6,945.300000,9.648197,0.083431,0.058238,-0.014818,0.014938,1.942513,1,3
5,7,945.320000,9.641134,0.121771,0.059275,-0.013435,0.008199,1.935631,1,3
5,8,945.340000,9.634739,0.088088,0.022588,-0.007481,0.002557,1.939176,1,3
5,9,945.360000,9.629035,0.070446,0.047080,-0.010031,0.003994,1.939971,1,3
5,10,945.380000,9.624045,0.108782,0.020507,-0.019389,0.000000,1.932924,1,3
5,11,945.400000,9.619789,0.116298,0.019285,-0.008371,0.000000,1.931018,1,3
5,12,945.420000,9.616283,0.137511,0.026382,-0.013786,0.015597,1.932355,1,3
5,13,945.440000,9.613543,0.056162,0.006190,-0.025461,0.000000,1.936176,1,3
5,14,945.460000,9.611577,0.087730,0.002273,-0.019462,0.017550,1.939245,1,3
5,15,945.480000,9.610395,0.058405,-0.030767,-0.017774,0.018182,1.946224,1,3
5,16,945.500000,9.610000,0.074446,0.000577,-0.022027,0.000000,1.941190,1,3
5,17,945.520000,9.610395,0.020953,-0.021219,-0.009898,0.012804,1.926617,1,3
5,18,945.540000,9.611577,0.016182,-0.037557,-0.018894,0.007476,1.935366,1,3
5,19,945.560000,9.613543,0.016577,-0.022093,-0.015103,0.018270,1.924392,1,3
5,20,945.580000,9.616283,0.024006,0.004607,-0.016730,0.006750,1.940156,1,3
5,21,945.600000,9.619789,-0.000288,-0.072493,-0.014568,0.015990,1.933900,1,3
5,22,945.620000,9.624045,0.015694,-0.066039,-0.010039,0.004837,1.934570,1,3
5,23,945.640000,9.629035,0.013005,0.004026,-0.015308,0.013194,1.932669,1,3
5,24,945.660000,9.634739,-0.005511,-0.039735,-0.010229,0.015533,1.933648,1,3
5,25,945.680000,9.641134,0.005081,-0.041945,-0.015659,0.014447,1.929226,1,3
5,26,945.700000,9.648197,-0.028496,-0.044524,-0.018714,0.000000,1.932499,1,3
5,27,945.720000,9.655897,-0.070296,-0.013544,-0.017938,0.008368,1.926584,1,3
5,28,945.740000,9.664206,-0.027372,0.019872,-0.032818,0.017276,1.878559,1,3
5,29,945.760000,9.673091,-0.074872,-0.039563,-0.022085,0.000000,1.824207,1,3
5,30,945.780000,9.682515,-0.052057,-0.021506,-0.020617,0.006893,1.770980,1,3
5,31,945.800000,9.692443,-0.045577,-0.019449,-0.017770,0.016571,1.713817,1,3
5,32,945.820000,9.702835,-0.073926,0.009639,-0.020121,0.008510,1.665223,1,3
5,33,945.840000,9.713649,-0.118152,0.026960,-0.018329,0.008299,1.614834,1,3
5,34,945.860000,9.724844,-0.110872,0.042404,-0.026591,0.017500,1.543785,1,3
5,35,945.880000,9.736375,-0.069397,0.032567,-0.027829,0.004789,1.490842,1,3
5,36,945.900000,9.748197,-0.101611,0.074474,-0.025758,0.004048,1.442051,1,3
5,37,945.920000,9.760262,-0.098022,0.018901,-0.011878,0.008271,1.386391,1,3
5,38,945.940000,9.772524,-0.084816,0.019325,-0.025937,0.007189,1.336788,1,3
5,39,945.960000,9.784933,-0.085435,0.070204,-0.023376,0.002768,1.282575,1,3
5,40,945.980000,9.797442,-0.092151,0.047149,-0.018715,0.010307,1.227508,1,3
5,41,946.000000,9.810000,-0.099279,0.020034,-0.026979,0.000000,1.163551,1,3
5,42,946.020000,9.822558,-0.097777,0.043013,-0.023136,0.000000,1.118705,1,3
5,43,946.040000,9.835067,-0.069860,0.055109,-0.015118,0.005016,1.072894,1,3
5,44,946.060000,9.847476,-0.070563,0.036598,-0.020392,-0.000634,1.012168,1,3
5,45,946.080000,9.859738,-0.080571,0.027633,-0.009459,0.000000,0.955247,1,3
5,46,946.100000,9.871803,-0.046812,0.041089,-0.026019,-0.004229,0.904709,1,3
5,47,946.120000,9.883625,-0.063374,0.020239,-0.018879,0.008904,0.843382,1,3
5,48,946.140000,9.895156,-0.069551,0.049578,-0.018939,0.002738,0.795931,1,3
5,49,946.160000,9.906351,-0.058891,-0.007492,-0.016371,0.000000,0.739927,1,3
5,50,946.180000,9.917165,-0.054039,0.026990,-0.022014,-0.000501,0.680558,1,3
5,51,946.200000,9.927557,-0.030317,0.028796,-0.018313,0.006994,0.633802,1,3
5,52,946.220000,9.937485,0.009652,0.009403,-0.010973,-0.007331,0.579148,1,3
5,53,946.240000,9.946909,-0.021126,0.025631,-0.015753,0.005112,0.529375,1,3
5,54,946.260000,9.955794,0.008794,-0.031178,-0.019222,-0.000641,0.472470,1,3
5,55,946.280000,9.964103,0.001889,-0.025235,-0.002920,-0.007681,0.419360,1,3
5,56,946.300000,9.971803,0.019663,-0.025007,-0.012503,-0.015366,0.365652,1,3
5,57,946.320000,9.978866,0.004263,-0.010927,-0.009092,0.000000,0.312213,1,3
5,58,946.340000,9.985261,0.039301,-0.027014,-0.007731,0.002706,0.263932,1,3
5,59,946.360000,9.990965,0.048643,0.005992,-0.011282,-0.002420,0.208561,1,3
5,60,946.380000,9.995955,0.071599,-0.057646,-0.014238,0.000000,0.147086,1,3
5,61,946.400000,10.000211,0.072920,-0.073141,-0.008639,-0.001449,0.097995,1,3
5,62,946.420000,10.003717,0.051457,-0.012144,-0.012468,-0.003866,0.038476,1,3
5,63,946.440000,10.006457,0.103318,-0.078140,-0.006430,0.000200,-0.000087,1,3
6,0,982.520000,10.009605,0.010498,0.012970,-0.024090,0.007912,0.002626,1,3
6,1,982.540000,10.008423,0.243273,-0.015299,-0.020777,0.002967,0.003332,1,3
6,2,982.560000,10.006457,0.455181,0.037908,-0.017324,-0.001312,-0.009740,1,3
6,3,982.580000,10.003717,0.697747,0.030689,-0.008941,0.007194,0.006646,1,3
6,4,982.600000,10.000211,0.889904,0.038111,-0.020018,-0.002736,-0.005955,1,3
6,5,982.620000,9.995955,1.107056,0.020963,-0.015293,0.000000,-0.002560,1,3
6,6,982.640000,9.990965,1.341376,0.051767,-0.025167,0.004808,-0.001213,1,3
6,7,982.660000,9.985261,1.549645,0.063481,-0.010624,0.000000,-0.009042,1,3
6,8,982.680000,9.978866,1.757253,0.051409,-0.022900,-0.000061,-0.009781,1,3
6,9,982.700000,9.971803,1.991992,0.039623,-0.019256,0.000000,-0.008965,1,3
6,10,982.720000,9.964103,2.184374,0.041085,-0.015749,0.004853,-0.005087,1,3
6,11,982.740000,9.955794,2.400053,0.052990,-0.021888,0.004989,-0.004943,1,3
6,12,982.760000,9.946909,2.615626,0.047230,-0.012241,0.000000,-0.001328,1,3
6,13,982.780000,9.937485,2.866182,0.060973,-0.020588,0.005662,-0.002486,1,3
6,14,982.800000,9.927557,2.775834,0.028920,-0.012733,0.010979,-0.002894,1,3
6,15,982.820000,9.917165,2.848293,0.008933,-0.011132,0.003429,-0.004973,1,3
6,16,982.840000,9.906351,2.840184,0.034507,-0.013139,0.000000,-0.005598,1,3
6,17,982.860000,9.895156,2.803998,0.011168,-0.012027,0.013457,-0.011790,1,3
6,18,982.880000,9.883625,2.840946,0.029321,-0.002431,0.011314,-0.012674,1,3
6,19,982.900000,9.871803,2.840450,0.006417,-0.012497,0.002393,-0.017695,1,3
6,20,982.920000,9.859738,2.837997,0.011840,-0.013504,0.010309,-0.003005,1,3
6,21,982.940000,9.847476,2.767572,-0.029037,-0.011825,0.016263,-0.009723,1,3
6,22,982.960000,9.835067,2.841531,-0.013179,-0.006584,0.011639,-0.008197,1,3
6,23,982.980000,9.822558,2.792298,-0.036964,-0.000711,0.015244,-0.023780,1,3
6,24,983.000000,9.810000,2.812962,-0.053797,-0.012588,0.014411,-0.012803,1,3
6,25,983.020000,9.797442,2.805636,-0.052355,-0.015699,0.003962,-0.004383,1,3
6,26,983.040000,9.784933,2.764356,-0.050968,-0.004691,0.018674,-0.007286,1,3
6,27,983.060000,9.772524,2.785755,-0.019221,-0.016670,0.016136,-0.011883,1,3
6,28,983.080000,9.760262,2.755169,-0.058568,-0.007903,0.008521,-0.008750,1,3
6,29,983.100000,9.748197,2.711558,-0.074545,-0.006992,0.016459,0.002189,1,3
6,30,983.120000,9.736375,2.766320,-0.047335,-0.008364,0.009360,-0.008381,1,3
6,31,983.140000,9.724844,2.717418,-0.049097,-0.007371,0.009546,-0.006055,1,3
6,32,983.160000,9.713649,2.705860,-0.058110,-0.014681,0.000000,-0.006113,1,3
6,33,983.180000,9.702835,2.705095,-0.048987,-0.010042,0.004731,-0.004424,1,3
6,34,983.200000,9.692443,2.709084,-0.022692,-0.000288,0.010569,0.001203,1,3
6,35,983.220000,9.682515,2.693349,-0.024298,-0.014446,0.008450,0.008267,1,3
6,36,983.240000,9.673091,2.696774,-0.020668,-0.003930,0.002149,0.003937,1,3
6,37,983.260000,9.664206,2.650893,-0.049932,-0.004319,0.000000,-0.001563,1,3
6,38,983.280000,9.655897,2.655339,0.038162,-0.011969,0.011803,0.003967,1,3
6,39,983.300000,9.648197,2.661081,0.008591,0.007206,0.010543,-0.008725,1,3
6,40,983.320000,9.641134,2.695350,0.005322,-0.005654,0.010274,-0.000592,1,3
6,41,983.340000,9.634739,2.649947,-0.020774,0.002996,0.010614,-0.003249,1,3
6,42,983.360000,9.629035,2.669649,0.028940,-0.001340,0.009139,-0.001843,1,3
6,43,983.380000,9.624045,2.645371,0.007210,-0.002467,0.009762,0.006554,1,3
6,44,983.400000,9.619789,2.632550,0.020202,0.001327,0.010233,0.009320,1,3
6,45,983.420000,9.616283,2.635904,-0.003219,0.001471,0.004448,-0.003445,1,3
6,46,983.440000,9.613543,2.637091,0.011186,0.003061,0.000696,0.003033,1,3
6,47,983.460000,9.611577,2.653164,0.049588,0.000795,0.008256,0.001338,1,3
6,48,983.480000,9.610395,2.670217,0.064817,0.000389,0.007034,0.008591,1,3
6,49,983.500000,9.610000,2.652540,0.061251,0.011203,0.008143,0.011436,1,3
6,50,983.520000,9.610395,2.672669,0.062351,0.006928,0.000000,0.017802,1,3
6,51,983.540000,9.611577,2.634138,0.048701,0.007294,0.004864,0.013013,1,3
6,52,983.560000,9.613543,2.650525,0.041389,0.003830,0.000000,0.013271,1,3
6,53,983.580000,9.616283,2.650541,0.053704,0.016840,0.006485,0.003009,1,3
6,54,983.600000,9.619789,2.678286,0.061670,0.009198,-0.001421,0.005066,1,3
6,55,983.620000,9.624045,2.672480,0.041627,0.000810,0.003419,0.009102,1,3
6,56,983.640000,9.629035,2.702530,0.061081,0.012307,0.002218,0.021993,1,3
6,57,983.660000,9.634739,2.678120,0.027083,0.007730,0.000000,0.009812,1,3
6,58,983.680000,9.641134,2.706848,0.005576,0.016713,0.000000,0.016811,1,3
6,59,983.700000,9.648197,2.729320,0.018199,0.017941,0.001708,0.007728,1,3
6,60,983.720000,9.655897,2.684123,0.013333,0.017935,-0.000025,0.009818,1,3
6,61,983.740000,9.664206,2.777860,0.002126,0.011566,-0.012186,0.009887,1,3
6,62,983.760000,9.673091,2.739813,0.021847,0.013842,-0.002891,0.007527,1,3
6,63,983.780000,9.682515,2.714974,0.004893,0.016162,-0.000796,0.013372,1,3
7,0,983.800000,9.692443,2.768483,-0.047025,0.019874,0.000000,0.003353,1,3
7,1,983.820000,9.702835,2.775585,0.005506,0.010691,-0.002362,0.000515,1,3
7,2,983.840000,9.713649,2.782526,-0.086213,0.016794,0.004452,0.008119,1,3
7,3,983.860000,9.724844,2.812793,0.006145,0.026090,0.002087,0.011905,1,3
7,4,983.880000,9.736375,2.816194,-0.047276,0.014474,-0.012540,0.005022,1,3
7,5,983.900000,9.748197,2.814864,-0.049033,0.017396,0.000117,0.020073,1,3
7,6,983.920000,9.760262,2.824880,-0.049126,0.030944,-0.001335,0.008004,1,3
7,7,983.940000,9.772524,2.819999,-0.041819,0.016996,-0.005062,0.007928,1,3
7,8,983.960000,9.784933,2.862980,-0.050001,0.010808,0.000000,0.002017,1,3
7,9,983.980000,9.797442,2.802392,-0.052002,0.018488,-0.001551,0.009615,1,3
7,10,984.000000,9.810000,2.838351,-0.021374,0.027386,0.000000,0.011005,1,3
7,11,984.020000,9.822558,2.839479,-0.033380,0.024524,-0.005223,0.006245,1,3
7,12,984.040000,9.835067,2.856079,-0.059993,0.014534,-0.011499,0.006164,1,3
7,13,984.060000,9.847476,2.823567,-0.021202,0.021674,-0.010738,0.005129,1,3
7,14,984.080000,9.859738,2.805192,-0.019914,0.018854,-0.002694,-0.001303,1,3
7,15,984.100000,9.871803,2.841817,-0.034993,0.023902,0.000408,0.009694,1,3
7,16,984.120000,9.883625,2.841929,-0.001389,0.016846,0.000000,0.000191,1,3
7,17,984.140000,9.895156,2.862752,-0.013137,0.022447,-0.000742,0.009639,1,3
7,18,984.160000,9.906351,2.803274,-0.006946,0.029550,-0.010720,-0.005782,1,3
7,19,984.180000,9.917165,2.846605,0.000040,0.006932,-0.011027,0.004031,1,3
7,20,984.200000,9.927557,2.864852,-0.036128,0.022925,0.000000,-0.000322,1,3
7,21,984.220000,9.937485,2.803162,0.009035,0.026494,-0.006764,-0.001538,1,3
7,22,984.240000,9.946909,2.777402,0.040522,0.012028,-0.010407,-0.005685,1,3
7,23,984.260000,9.955794,2.786952,0.031905,0.016088,-0.010280,-0.000096,1,3
7,24,984.280000,9.964103,2.786690,0.012009,0.017577,-0.011614,-0.001464,1,3
7,25,984.300000,9.971803,2.788540,0.061509,0.015717,-0.014782,0.004116,1,3
7,26,984.320000,9.978866,2.755919,0.039790,0.015141,-0.006776,-0.002117,1,3
7,27,984.340000,9.985261,2.789058,0.023838,0.017068,-0.010268,-0.008121,1,3
7,28,984.360000,9.990965,2.725694,0.093801,0.022945,-0.005953,-0.008813,1,3
7,29,984.380000,9.995955,2.703155,0.028901,0.025843,-0.014720,-0.005584,1,3
7,30,984.400000,10.000211,2.750053,0.066704,0.024610,-0.008785,-0.000276,1,3
7,31,984.420000,10.003717,2.672532,0.031763,0.022732,0.000749,-0.006226,1,3
7,32,984.440000,10.006457,2.704275,0.046831,0.026564,-0.013423,-0.003461,1,3
7,33,984.460000,10.008423,2.761368,0.022035,0.027177,-0.012196,-0.007458,1,3
7,34,984.480000,10.009605,2.689849,0.010346,0.017442,0.000000,-0.018640,1,3
7,35,984.500000,10.010000,2.659258,0.039833,0.023335,0.000000,-0.007238,1,3
7,36,984.520000,10.009605,2.672703,0.031085,0.017845,-0.001055,-0.010680,1,3
7,37,984.540000,10.008423,2.665685,0.038940,0.014168,-0.020670,-0.003722,1,3
7,38,984.560000,10.006457,2.663508,0.008064,0.014501,-0.015052,-0.001701,1,3
7,39,984.580000,10.003717,2.667945,0.045664,0.019293,-0.006362,-0.000981,1,3
7,40,984.600000,10.000211,2.629187,-0.000900,0.021019,-0.012095,-0.010841,1,3
7,41,984.620000,9.995955,2.679904,-0.002312,0.016034,-0.008316,-0.012266,1,3
7,42,984.640000,9.990965,2.648191,-0.047887,0.010574,0.000000,-0.011372,1,3
7,43,984.660000,9.985261,2.655942,-0.039601,0.009511,0.000000,-0.010169,1,3
7,44,984.680000,9.978866,2.627960,-0.022907,0.002079,-0.006794,-0.008515,1,3
7,45,984.700000,9.971803,2.666377,-0.040210,0.012521,-0.008789,-0.013656,1,3
7,46,984.720000,9.964103,2.636642,-0.039123,0.011537,-0.005823,-0.008597,1,3
7,47,984.740000,9.955794,2.649465,-0.062584,0.004191,-0.006972,-0.018470,1,3
7,48,984.760000,9.946909,2.628357,-0.046143,0.011108,0.002800,0.002894,1,3
7,49,984.780000,9.937485,2.448432,-0.047436,0.010340,-0.008130,-0.008527,1,3
7,50,984.800000,9.927557,2.304390,-0.073510,-0.000056,0.000000,-0.008975,1,3
7,51,984.820000,9.917165,2.104861,-0.036012,0.005048,0.000197,-0.003551,1,3
7,52,984.840000,9.906351,1.920557,-0.080718,0.012986,-0.010521,-0.001480,1,3
7,53,984.860000,9.895156,1.749399,-0.039824,0.002051,-0.009011,-0.015184,1,3
7,54,984.880000,9.883625,1.601523,-0.004003,0.004574,0.000000,-0.007802,1,3
7,55,984.900000,9.871803,1.400818,-0.020616,0.004550,-0.005872,0.003427,1,3
7,56,984.920000,9.859738,1.237387,-0.014877,0.002873,-0.001936,0.001401,1,3
7,57,984.940000,9.847476,1.066777,-0.039804,0.005701,-0.002371,-0.008099,1,3
7,58,984.960000,9.835067,0.855166,0.020529,0.006183,-0.001195,0.004431,1,3
7,59,984.980000,9.822558,0.691328,0.020023,0.007077,-0.002364,0.003032,1,3
7,60,985.000000,9.810000,0.554816,-0.016872,-0.001567,0.000605,-0.004044,1,3
7,61,985.020000,9.797442,0.360689,-0.001984,0.001866,-0.003562,0.000730,1,3
7,62,985.040000,9.784933,0.223802,0.039945,0.002693,-0.000115,-0.007002,1,3
7,63,985.060000,9.772524,0.049040,0.057779,-0.002849,-0.008354,0.006299,1,3
8,0,1006.440000,10.006457,0.117787,-0.047519,-0.005469,-0.007958,-0.005025,1,3
8,1,1006.460000,10.008423,0.119847,-0.041153,-0.015827,0.188957,-0.004269,1,3
8,2,1006.480000,10.009605,0.092840,-0.045261,-0.010252,0.379081,-0.002199,1,3
8,3,1006.500000,10.010000,0.128364,-0.038374,-0.000657,0.573799,-0.004059,1,3
8,4,1006.520000,10.009605,0.094525,-0.054806,-0.007920,0.762677,-0.007220,1,3
8,5,1006.540000,10.008423,0.094493,-0.030292,-0.001530,0.965638,-0.002186,1,3
8,6,1006.560000,10.006457,0.101122,-0.035664,-0.005809,0.000000,0.000424,1,3
8,7,1006.580000,10.003717,0.097115,-0.039833,-0.000502,1.342036,-0.000656,1,3
8,8,1006.600000,10.000211,0.093925,-0.029005,-0.010207,1.537494,-0.009897,1,3
8,9,1006.620000,9.995955,0.118720,-0.019190,0.004602,1.733380,0.002298,1,3
8,10,1006.640000,9.990965,0.095510,-0.038893,-0.006585,1.920643,0.002708,1,3
8,11,1006.660000,9.985261,0.102479,-0.015245,-0.007061,2.111458,0.003974,1,3
8,12,1006.680000,9.978866,0.103687,0.006316,0.006593,2.310095,-0.001073,1,3
8,13,1006.700000,9.971803,0.084815,-0.014585,0.001242,2.506999,-0.002456,1,3
8,14,1006.720000,9.964103,0.050860,0.007170,0.000476,0.000000,0.001800,1,3
8,15,1006.740000,9.955794,0.035712,0.073952,0.010594,2.878734,0.007425,1,3
8,16,1006.760000,9.946909,0.057615,0.009768,0.007156,0.000000,-0.003787,1,3
8,17,1006.780000,9.937485,0.042533,0.030036,0.001993,3.268762,0.004311,1,3
8,18,1006.800000,9.927557,0.038560,0.025542,0.004302,3.468247,-0.005140,1,3
8,19,1006.820000,9.917165,0.026974,0.043425,0.011070,0.000000,-0.001607,1,3
8,20,1006.840000,9.906351,0.069174,0.031971,0.001601,3.835617,0.011514,1,3
8,21,1006.860000,9.895156,-0.019072,0.044816,0.014346,4.040393,0.007986,1,3
8,22,1006.880000,9.883625,-0.042312,0.035594,0.005611,4.038036,0.001593,1,3
8,23,1006.900000,9.871803,-0.005886,0.070217,0.004158,4.036784,0.010908,1,3
8,24,1006.920000,9.859738,-0.029956,0.048782,0.014626,4.035766,0.005090,1,3
8,25,1006.940000,9.847476,-0.025773,0.024055,0.013528,4.038217,0.010667,1,3
8,26,1006.960000,9.835067,-0.029760,0.056894,0.001621,4.039098,0.011130,1,3
8,27,1006.980000,9.822558,-0.024680,0.015967,0.010603,4.038911,0.012604,1,3
8,28,1007.000000,9.810000,-0.088923,-0.001892,0.006230,4.030697,0.014026,1,3
8,29,1007.020000,9.797442,-0.077736,0.022918,0.016349,4.041615,0.008719,1,3
8,30,1007.040000,9.784933,-0.065176,0.054192,0.021539,4.046442,0.008723,1,3
8,31,1007.060000,9.772524,-0.064747,-0.027802,0.016195,4.038590,0.016679,1,3
8,32,1007.080000,9.760262,-0.041884,-0.025363,0.010255,4.033407,0.005613,1,3
8,33,1007.100000,9.748197,-0.071369,0.008784,0.019029,4.042351,0.012544,1,3
8,34,1007.120000,9.736375,-0.095435,-0.026494,0.014833,0.000000,0.006590,1,3
8,35,1007.140000,9.724844,-0.114972,-0.008480,0.015200,4.043240,0.010028,1,3
8,36,1007.160000,9.713649,-0.110332,-0.044069,0.013605,4.039140,0.018444,1,3
8,37,1007.180000,9.702835,-0.111783,-0.030461,0.016994,4.037869,0.003182,1,3
8,38,1007.200000,9.692443,-0.086698,-0.003636,0.016532,4.047002,0.001877,1,3
8,39,1007.220000,9.682515,-0.093529,-0.066768,0.005257,4.042687,0.015755,1,3
8,40,1007.240000,9.673091,-0.123011,-0.025779,0.017775,4.041643,0.009512,1,3
8,41,1007.260000,9.664206,-0.102151,-0.034987,0.017300,4.041609,0.004341,1,3
8,42,1007.280000,9.655897,-0.071833,-0.079592,0.020039,4.046166,0.006735,1,3
8,43,1007.300000,9.648197,-0.077400,-0.038723,0.008562,0.000000,0.005845,1,3
8,44,1007.320000,9.641134,-0.067256,-0.047407,0.021420,4.046218,0.004862,1,3
8,45,1007.340000,9.634739,-0.064372,-0.044895,0.019240,4.041580,0.012445,1,3
8,46,1007.360000,9.629035,-0.032177,-0.036779,0.021783,4.041745,0.000486,1,3
8,47,1007.380000,9.624045,-0.052006,-0.046322,0.011345,4.044094,0.003265,1,3
8,48,1007.400000,9.619789,-0.055896,-0.032825,0.013472,0.000000,-0.001700,1,3
8,49,1007.420000,9.616283,-0.057452,-0.023534,0.010398,4.051068,0.001921,1,3
8,50,1007.440000,9.613543,-0.024712,-0.006935,0.020604,4.056149,-0.001029,1,3
8,51,1007.460000,9.611577,-0.068785,-0.045395,0.018218,0.000000,0.003075,1,3
8,52,1007.480000,9.610395,-0.013722,0.018306,0.019266,4.053443,0.000028,1,3
8,53,1007.500000,9.610000,-0.004117,-0.023106,0.013038,4.041719,0.002917,1,3
8,54,1007.520000,9.610395,-0.017253,0.022744,0.013937,4.052571,0.005960,1,3
8,55,1007.540000,9.611577,0.001406,0.016441,0.007463,4.043759,-0.007372,1,3
8,56,1007.560000,9.613543,0.045897,-0.003767,0.013144,4.045693,-0.001520,1,3
8,57,1007.580000,9.616283,0.043752,0.038926,0.016523,4.056080,-0.010893,1,3
8,58,1007.600000,9.619789,0.050211,0.015319,0.016654,4.053569,-0.003412,1,3
8,59,1007.620000,9.624045,0.062854,0.060690,0.019152,4.051703,-0.001618,1,3
8,60,1007.640000,9.629035,0.066558,0.029292,0.023116,4.046794,-0.006677,1,3
8,61,1007.660000,9.634739,0.096888,0.016817,0.015652,4.056077,-0.003710,1,3
8,62,1007.680000,9.641134,0.081097,0.079540,0.021304,0.000000,-0.004687,1,3
8,63,1007.700000,9.648197,0.055269,0.053528,0.022487,4.058752,-0.003933,1,3
9,0,1007.720000,9.655897,0.121987,0.067151,0.024055,4.046886,-0.013387,1,3
9,1,1007.740000,9.664206,0.100840,0.031552,0.020437,4.059091,-0.002431,1,3
9,2,1007.760000,9.673091,0.084753,0.008418,0.018012,4.053686,-0.009908,1,3
9,3,1007.780000,9.682515,0.073601,0.076380,0.011878,4.058244,-0.016968,1,3
9,4,1007.800000,9.692443,0.107721,0.038397,0.018249,4.056850,-0.013641,1,3
9,5,1007.820000,9.702835,0.097586,0.043128,0.014589,4.053265,-0.015636,1,3
9,6,1007.840000,9.713649,0.130529,0.040452,0.022914,4.055801,-0.012266,1,3
9,7,1007.860000,9.724844,0.090245,0.014011,0.016026,4.053795,-0.014073,1,3
9,8,1007.880000,9.736375,0.077551,0.018172,0.014285,4.055855,-0.017559,1,3
9,9,1007.900000,9.748197,0.108399,0.038146,0.021659,4.054216,-0.018341,1,3
9,10,1007.920000,9.760262,0.104258,-0.001905,0.011641,4.061028,-0.010117,1,3
9,11,1007.940000,9.772524,0.083530,0.010091,0.013491,4.054957,-0.002852,1,3
9,12,1007.960000,9.784933,0.087278,-0.055872,0.022988,4.062259,-0.009194,1,3
9,13,1007.980000,9.797442,0.065847,-0.000504,0.013688,4.075990,-0.012691,1,3
9,14,1008.000000,9.810000,0.063456,-0.059829,0.017381,4.058544,-0.014809,1,3
9,15,1008.020000,9.822558,0.073662,-0.014944,0.018656,4.052062,-0.015643,1,3
9,16,1008.040000,9.835067,0.053944,-0.032266,0.007744,0.000000,-0.010252,1,3
9,17,1008.060000,9.847476,0.028709,-0.046033,0.014398,4.061930,-0.009568,1,3
9,18,1008.080000,9.859738,0.049474,-0.049141,0.007528,4.059603,-0.005405,1,3
9,19,1008.100000,9.871803,-0.034764,-0.054169,0.018715,4.058426,-0.009490,1,3
9,20,1008.120000,9.883625,0.043554,-0.066378,0.015046,4.055061,-0.000260,1,3
9,21,1008.140000,9.895156,-0.041652,-0.053800,0.010845,4.058618,-0.013132,1,3
9,22,1008.160000,9.906351,-0.030044,-0.004108,0.011642,4.056380,-0.011701,1,3
9,23,1008.180000,9.917165,-0.028114,-0.019716,0.002222,4.056369,-0.003412,1,3
9,24,1008.200000,9.927557,-0.039742,-0.059636,0.013562,4.063070,-0.007263,1,3
9,25,1008.220000,9.937485,-0.025830,-0.032359,-0.000282,4.064891,-0.006942,1,3
9,26,1008.240000,9.946909,-0.075796,-0.030433,0.005536,4.058774,-0.007358,1,3
9,27,1008.260000,9.955794,-0.057554,-0.029105,-0.000814,4.062258,-0.009657,1,3
9,28,1008.280000,9.964103,-0.081829,-0.039624,0.006309,4.070047,-0.012511,1,3
9,29,1008.300000,9.971803,-0.071149,-0.003517,0.009981,4.055163,-0.004611,1,3
9,30,1008.320000,9.978866,-0.084355,0.011903,0.002760,4.050972,-0.006183,1,3
9,31,1008.340000,9.985261,-0.086370,-0.014166,0.001324,4.063057,0.001731,1,3
9,32,1008.360000,9.990965,-0.103506,0.049096,-0.001573,4.054955,0.000726,1,3
9,33,1008.380000,9.995955,-0.106053,0.047672,-0.001255,0.000000,-0.001490,1,3
9,34,1008.400000,10.000211,-0.092483,0.035051,-0.004185,4.058638,-0.000073,1,3
9,35,1008.420000,10.003717,-0.080739,0.005762,0.004914,0.000000,0.008670,1,3
9,36,1008.440000,10.006457,-0.111958,0.044044,-0.000024,4.058000,-0.000183,1,3
9,37,1008.460000,10.008423,-0.116736,0.046457,-0.006467,0.000000,0.009289,1,3
9,38,1008.480000,10.009605,-0.085458,0.054955,-0.005157,4.058386,0.012018,1,3
9,39,1008.500000,10.010000,-0.095756,0.079362,0.008399,4.057353,0.007336,1,3
9,40,1008.520000,10.009605,-0.074914,0.045815,-0.005532,4.051481,0.004562,1,3
