window_id,t,timestamp,refrigerator_power,ac_power,washer_power,label,mode
7,32,42480.000000,167.377722,301.007285,0.000000,0,0
7,33,42481.000000,165.595155,308.423451,59.967519,0,0
7,34,42482.000000,164.165543,302.783201,61.912688,0,0
7,35,42483.000000,167.657085,309.790451,58.675154,0,0
7,36,42484.000000,165.608706,306.868415,61.983704,0,0
7,37,42485.000000,164.147680,299.078797,60.757177,0,0
7,38,42486.000000,165.569356,309.170610,60.417095,0,0
7,39,42487.000000,164.569257,304.192043,59.015366,0,0
7,40,42488.000000,169.976030,311.501916,60.571141,0,0
7,41,42489.000000,168.233964,307.117346,59.276513,0,0
7,42,42490.000000,166.323226,309.102358,61.266661,0,0
7,43,42491.000000,169.167098,302.351943,0.000000,0,0
7,44,42492.000000,166.229540,304.207662,59.886842,0,0
7,45,42493.000000,164.219389,304.875665,59.444727,0,0
7,46,42494.000000,168.854922,311.466906,59.012477,0,0
7,47,42495.000000,166.752777,315.584814,60.741320,0,0
7,48,42496.000000,163.466318,303.186605,60.535459,0,0
7,49,42497.000000,165.025560,312.611239,0.000000,0,0
7,50,42498.000000,163.520006,296.393146,58.220125,0,0
7,51,42499.000000,162.370229,301.285121,61.064171,0,0
7,52,42500.000000,166.852355,302.476711,0.000000,0,0
7,53,42501.000000,168.682593,300.522594,59.548359,0,0
7,54,42502.000000,161.929977,299.381730,0.000000,0,0
7,55,42503.000000,165.716000,309.379202,59.736839,0,0
7,56,42504.000000,163.151325,306.258403,58.627590,0,0
7,57,42505.000000,163.340512,309.240303,59.694368,0,0
7,58,42506.000000,162.991735,310.810174,61.048204,0,0
7,59,42507.000000,162.309913,308.700430,59.161824,0,0
7,60,42508.000000,163.995924,310.675696,59.399661,0,0
7,61,42509.000000,162.097586,307.053753,60.593539,0,0
7,62,42510.000000,164.160629,301.480982,0.000000,0,0
7,63,42511.000000,163.379094,312.719554,60.584623,0,0
8,0,42512.000000,162.861159,304.499457,60.237830,0,0
8,1,42513.000000,161.383048,302.781570,60.479625,0,0
8,2,42514.000000,161.903390,306.584497,59.567699,0,0
8,3,42515.000000,164.426115,302.924566,60.231731,0,0
8,4,42516.000000,163.775213,305.416003,59.072627,0,0
8,5,42517.000000,160.675964,309.237958,61.288434,0,0
8,6,42518.000000,162.687088,309.273932,0.000000,0,0
8,7,42519.000000,163.848205,303.057607,61.128847,0,0
8,8,42520.000000,158.863289,305.122764,59.766393,0,0
8,9,42521.000000,163.145154,312.947490,60.201999,0,0
8,10,42522.000000,160.589189,310.072360,59.505035,0,0
8,11,42523.000000,162.911311,317.980218,58.984005,0,0
8,12,42524.000000,160.098949,313.520068,58.255240,0,0
8,13,42525.000000,157.870739,313.355426,58.944676,0,0
8,14,42526.000000,158.080139,300.709152,0.000000,0,0
8,15,42527.000000,161.285803,311.482330,60.211879,0,0
8,16,42528.000000,161.563182,307.412028,61.010379,0,0
8,17,42529.000000,159.088904,304.937186,59.554243,0,0
8,18,42530.000000,162.028223,308.546706,59.118039,0,0
8,19,42531.000000,157.281205,312.447220,58.557285,0,0
8,20,42532.000000,160.325002,310.239854,60.480064,0,0
8,21,42533.000000,157.887758,303.357861,61.383195,0,0
8,22,42534.000000,158.858465,311.477058,61.266330,0,0
8,23,42535.000000,160.109003,304.591359,60.709933,0,0
8,24,42536.000000,158.145173,308.877246,60.638543,0,0
8,25,42537.000000,158.948411,306.291613,61.697624,0,0
8,26,42538.000000,161.581365,306.728565,0.000000,0,0
8,27,42539.000000,158.265990,311.668645,60.646130,0,0
8,28,42540.000000,160.941894,302.650995,59.679216,0,0
8,29,42541.000000,156.861578,317.592472,58.637957,0,0
8,30,42542.000000,160.030832,298.775599,59.316151,0,0
8,31,42543.000000,161.704347,304.907224,59.990841,0,0
8,32,42544.000000,153.727665,309.761155,60.060785,0,0
8,33,42545.000000,156.926670,310.846199,61.926286,0,0
8,34,42546.000000,159.523877,307.436783,60.081277,0,0
8,35,42547.000000,157.812686,307.666741,61.178843,0,0
8,36,42548.000000,158.809886,310.020978,59.564923,0,0
8,37,42549.000000,156.708221,306.827413,59.688324,0,0
8,38,42550.000000,157.937751,314.963199,58.670992,0,0
8,39,42551.000000,157.301384,312.208571,59.257672,0,0
8,40,42552.000000,159.796261,312.390480,60.526981,0,0
8,41,42553.000000,157.817292,303.210108,60.007560,0,0
8,42,42554.000000,157.831209,307.658482,60.942939,0,0
8,43,42555.000000,156.179607,306.567627,60.181254,0,0
8,44,42556.000000,155.875314,303.056482,59.647546,0,0
8,45,42557.000000,155.832387,309.899842,62.148297,0,0
8,46,42558.000000,157.333202,305.425325,59.906096,0,0
8,47,42559.000000,155.548943,311.405105,61.163001,0,0
8,48,42560.000000,156.816900,302.791661,59.598791,0,0
8,49,42561.000000,160.234420,316.752354,60.709599,0,0
8,50,42562.000000,157.671970,303.690020,0.000000,0,0
8,51,42563.000000,155.123612,309.282727,60.208492,0,0
8,52,42564.000000,158.023867,312.160044,57.645517,0,0
8,53,42565.000000,154.650915,305.362078,60.018252,0,0
8,54,42566.000000,151.236293,312.492155,61.230460,0,0
8,55,42567.000000,153.141700,302.098426,0.000000,0,0
8,56,42568.000000,151.261479,315.519465,0.000000,0,0
8,57,42569.000000,154.145088,308.344154,58.277743,0,0
8,58,42570.000000,154.729871,305.305883,0.000000,0,0
8,59,42571.000000,157.890699,306.806563,60.411358,0,0
8,60,42572.000000,155.036346,312.361600,60.410383,0,0
8,61,42573.000000,153.788836,305.409259,61.214667,0,0
8,62,42574.000000,155.730278,304.599279,0.000000,0,0
8,63,42575.000000,149.493515,307.252916,60.405824,0,0
9,0,42576.000000,154.231226,302.490320,60.016374,0,0
9,1,42577.000000,155.145836,317.492382,0.000000,0,0
9,2,42578.000000,150.490942,305.572221,57.744209,0,0
9,3,42579.000000,155.579537,312.576809,60.431010,0,0
9,4,42580.000000,153.812847,309.480607,60.173947,0,0
9,5,42581.000000,152.149017,303.525118,59.381825,0,0
9,6,42582.000000,154.088813,308.432546,58.380827,0,0
9,7,42583.000000,157.208215,312.396865,60.629740,0,0
9,8,42584.000000,152.874068,307.550076,59.734080,0,0
9,9,42585.000000,152.850214,314.471479,60.556875,0,0
9,10,42586.000000,151.278424,313.628022,61.864049,0,0
9,11,42587.000000,150.340770,313.129551,57.858569,0,0
9,12,42588.000000,153.544387,306.251224,59.300399,0,0
9,13,42589.000000,150.014753,303.164826,0.000000,0,0
9,14,42590.000000,151.713211,305.510631,61.454826,0,0
9,15,42591.000000,150.457879,309.574305,58.363597,0,0
9,16,42592.000000,152.214229,311.336565,61.935861,0,0
9,17,42593.000000,151.766635,297.764305,60.135856,0,0
9,18,42594.000000,153.017403,308.596127,59.903999,0,0
9,19,42595.000000,149.765276,309.441670,59.801940,0,0
9,20,42596.000000,150.088523,307.278034,59.563737,0,0
9,21,42597.000000,148.513692,315.136655,61.048117,0,0
9,22,42598.000000,149.425567,310.803717,58.931479,0,0
9,23,42599.000000,150.911680,315.260306,60.345414,0,0
9,24,42600.000000,151.513977,307.644075,59.615818,0,0
9,25,42601.000000,147.998590,313.425795,59.237867,0,0
9,26,42602.000000,151.425058,316.928270,62.585975,0,0
9,27,42603.000000,152.240056,315.325936,60.419051,0,0
9,28,42604.000000,150.198597,303.321291,60.613266,0,0
9,29,42605.000000,152.968283,307.528149,61.137777,0,0
9,30,42606.000000,147.510099,307.085237,58.578650,0,0
9,31,42607.000000,146.411379,311.271863,0.000000,0,0
9,32,42608.000000,145.186290,312.271888,57.491043,0,0
9,33,42609.000000,151.578895,304.660187,0.000000,0,0
9,34,42610.000000,149.738653,309.208373,59.540968,0,0
9,35,42611.000000,148.161910,298.784074,60.581723,0,0
9,36,42612.000000,148.676222,316.107966,60.218718,0,0
9,37,42613.000000,145.708563,306.350900,59.833185,0,0
9,38,42614.000000,152.694358,309.206621,59.988003,0,0
9,39,42615.000000,147.904669,307.393582,59.021977,0,0
9,40,42616.000000,147.708454,314.686498,58.502768,0,0
9,41,42617.000000,148.784704,294.783358,60.726512,0,0
9,42,42618.000000,148.138769,308.902368,60.693706,0,0
9,43,42619.000000,147.468176,308.470856,61.584494,0,0
9,44,42620.000000,145.283197,306.746298,59.209983,0,0
9,45,42621.000000,147.650907,317.660142,60.692815,0,0
9,46,42622.000000,150.315934,304.606891,59.716293,0,0
9,47,42623.000000,149.086735,312.917049,61.190475,0,0
9,48,42624.000000,149.426376,310.853862,61.021963,0,0
9,49,42625.000000,145.061783,315.394723,60.211209,0,0
9,50,42626.000000,143.949323,305.765711,0.000000,0,0
9,51,42627.000000,145.521389,305.451341,60.960932,0,0
9,52,42628.000000,145.728959,314.611065,0.000000,0,0
9,53,42629.000000,147.650558,311.271851,0.000000,0,0
9,54,42630.000000,141.922037,301.435087,58.672201,0,0
9,55,42631.000000,148.210986,306.477777,0.000000,0,0
9,56,42632.000000,144.680922,311.120745,61.515414,0,0
9,57,42633.000000,143.988365,313.392182,0.000000,0,0
9,58,42634.000000,142.663249,305.821736,58.887673,0,0
9,59,42635.000000,141.223221,294.661139,0.000000,0,0
9,60,42636.000000,146.024902,311.863063,0.000000,0,0
9,61,42637.000000,144.370977,303.159873,58.864364,0,0
9,62,42638.000000,141.490358,299.189311,60.509295,0,0
9,63,42639.000000,141.326224,295.128904,59.383929,0,0
