window_id,t,timestamp,cell_voltage,pack_current,temperature,label,mode
7,27,4982.500000,3.277257,-0.405176,25.394121,1,3
7,28,4982.600000,3.268277,-0.508084,26.477341,1,3
7,29,4982.700000,3.264610,-0.375258,0.000000,1,3
7,30,4982.800000,3.263813,-0.374821,25.985154,1,3
7,31,4982.900000,3.254251,-0.441593,26.359397,1,3
7,32,4983.000000,3.256175,-0.440727,26.043395,1,3
7,33,4983.100000,3.258009,-0.433475,25.868216,1,3
7,34,4983.200000,3.254638,-0.525021,25.374340,1,3
7,35,4983.300000,3.247220,-0.550198,26.429912,1,3
7,36,4983.400000,3.246803,-0.370011,26.090752,1,3
7,37,4983.500000,3.238734,-0.479357,25.420387,1,3
7,38,4983.600000,3.243517,-0.348382,26.321888,1,3
7,39,4983.700000,3.236754,-0.375548,25.890526,1,3
7,40,4983.800000,3.232906,-0.368561,25.802588,1,3
7,41,4983.900000,3.229620,-0.482218,25.727984,1,3
7,42,4984.000000,3.228257,-0.532834,25.964717,1,3
7,43,4984.100000,3.223475,-0.509397,26.169534,1,3
7,44,4984.200000,3.226148,-0.479943,25.792538,1,3
7,45,4984.300000,3.218024,-0.578777,25.993044,1,3
7,46,4984.400000,3.225108,-0.486310,26.982801,1,3
7,47,4984.500000,3.221612,-0.474972,26.125197,1,3
7,48,4984.600000,3.206971,-0.531886,26.286153,1,3
7,49,4984.700000,3.208920,-0.521391,25.722817,1,3
7,50,4984.800000,3.202461,-0.482525,25.617016,1,3
7,51,4984.900000,3.201224,-0.455735,26.477559,1,3
7,52,4985.000000,3.210012,-0.520069,26.405904,1,3
7,53,4985.100000,3.205129,-0.462820,0.000000,1,3
7,54,4985.200000,3.215134,-0.472419,26.056342,1,3
7,55,4985.300000,3.222707,-0.478670,0.000000,1,3
7,56,4985.400000,3.221664,-0.515292,25.342066,1,3
7,57,4985.500000,3.229058,-0.550961,26.284807,1,3
7,58,4985.600000,3.233970,-0.400993,26.446466,1,3
7,59,4985.700000,3.242237,-0.455748,25.944209,1,3
7,60,4985.800000,3.239083,-0.438347,0.000000,1,3
7,61,4985.900000,3.262723,-0.494109,0.000000,1,3
7,62,4986.000000,3.276938,-0.499345,26.169330,1,3
7,63,4986.100000,3.274072,-0.467749,26.129884,1,3
8,0,5966.700000,3.729524,0.376112,20.420318,1,3
8,1,5966.800000,3.720624,0.912025,0.000000,1,3
8,2,5966.900000,3.718432,1.585511,20.935533,1,3
8,3,5967.000000,3.708317,2.183196,20.528824,1,3
8,4,5967.100000,3.716407,2.791953,20.827751,1,3
8,5,5967.200000,3.710471,3.336178,20.539563,1,3
8,6,5967.300000,3.708551,3.978673,20.773161,1,3
8,7,5967.400000,3.711299,3.944861,20.760454,1,3
8,8,5967.500000,3.696970,3.910050,20.626808,1,3
8,9,5967.600000,3.696512,3.892852,20.195630,1,3
8,10,5967.700000,3.695919,3.927138,0.000000,1,3
8,11,5967.800000,3.686751,3.751130,21.358753,1,3
8,12,5967.900000,3.687633,3.833866,20.811848,1,3
8,13,5968.000000,3.688179,3.760970,20.594449,1,3
8,14,5968.100000,3.681230,3.883013,0.000000,1,3
8,15,5968.200000,3.686545,3.808625,21.139085,1,3
8,16,5968.300000,3.669588,3.992591,21.187661,1,3
8,17,5968.400000,3.679900,3.811498,21.085866,1,3
8,18,5968.500000,3.674734,3.838440,20.954517,1,3
8,19,5968.600000,3.665727,3.808679,21.032198,1,3
8,20,5968.700000,3.661092,3.799964,20.873779,1,3
8,21,5968.800000,3.652456,3.757636,20.560210,1,3
8,22,5968.900000,3.656024,3.751457,0.000000,1,3
8,23,5969.000000,3.662379,3.701936,20.767721,1,3
8,24,5969.100000,3.654005,3.833577,20.961214,1,3
8,25,5969.200000,3.657243,3.780411,20.353141,1,3
8,26,5969.300000,3.645472,3.893612,21.044579,1,3
8,27,5969.400000,3.649250,3.729958,20.296351,1,3
8,28,5969.500000,3.639270,3.861165,21.032652,1,3
8,29,5969.600000,3.635172,3.861096,21.269258,1,3
8,30,5969.700000,3.636607,3.841419,21.195848,1,3
8,31,5969.800000,3.630961,3.784342,20.667817,1,3
8,32,5969.900000,3.623714,3.750680,0.000000,1,3
8,33,5970.000000,3.627660,3.826333,21.166222,1,3
8,34,5970.100000,3.626246,3.717851,21.475901,1,3
8,35,5970.200000,3.629199,3.765807,21.083175,1,3
8,36,5970.300000,3.624684,3.744888,21.290629,1,3
8,37,5970.400000,3.623243,3.697264,0.000000,1,3
8,38,5970.500000,3.617888,3.750453,20.745958,1,3
8,39,5970.600000,3.613092,3.768317,0.000000,1,3
8,40,5970.700000,3.602427,3.679316,21.283962,1,3
8,41,5970.800000,3.606464,3.743455,20.839405,1,3
8,42,5970.900000,3.605841,3.603550,20.676067,1,3
8,43,5971.000000,3.607287,3.657056,21.086198,1,3
8,44,5971.100000,3.600574,3.681122,21.072005,1,3
8,45,5971.200000,3.600488,3.716294,0.000000,1,3
8,46,5971.300000,3.586269,3.736295,0.000000,1,3
8,47,5971.400000,3.586939,3.691336,21.396704,1,3
8,48,5971.500000,3.587861,3.709857,0.000000,1,3
8,49,5971.600000,3.588662,3.667796,20.809099,1,3
8,50,5971.700000,3.579274,3.690328,20.899864,1,3
8,51,5971.800000,3.576731,3.681920,20.948482,1,3
8,52,5971.900000,3.577721,3.633076,21.101392,1,3
8,53,5972.000000,3.565799,3.634931,0.000000,1,3
8,54,5972.100000,3.576608,3.676850,21.084037,1,3
8,55,5972.200000,3.561319,3.731563,21.189676,1,3
8,56,5972.300000,3.553264,3.695388,20.984719,1,3
8,57,5972.400000,3.560050,3.572653,21.284386,1,3
8,58,5972.500000,3.565635,3.566867,21.746264,1,3
8,59,5972.600000,3.557218,3.590377,0.000000,1,3
8,60,5972.700000,3.555184,3.616093,0.000000,1,3
8,61,5972.800000,3.548778,3.607526,0.000000,1,3
8,62,5972.900000,3.544952,3.661072,0.000000,1,3
8,63,5973.000000,3.535133,3.657738,21.205252,1,3
9,0,5973.100000,3.528703,3.587170,21.056317,1,3
9,1,5973.200000,3.538124,3.569388,0.000000,1,3
9,2,5973.300000,3.540848,3.600478,21.017200,1,3
9,3,5973.400000,3.533149,3.621652,21.093048,1,3
9,4,5973.500000,3.531689,3.589950,20.989329,1,3
9,5,5973.600000,3.533633,3.534572,0.000000,1,3
9,6,5973.700000,3.524501,3.519343,21.452473,1,3
9,7,5973.800000,3.519387,3.488220,21.616267,1,3
9,8,5973.900000,3.513050,3.547207,20.936923,1,3
9,9,5974.000000,3.524397,3.562460,21.266975,1,3
9,10,5974.100000,3.514061,3.561808,21.491682,1,3
9,11,5974.200000,3.503853,3.576406,21.872547,1,3
9,12,5974.300000,3.499858,3.586578,21.161763,1,3
9,13,5974.400000,3.509122,3.437552,21.012564,1,3
9,14,5974.500000,3.494813,3.520271,21.466556,1,3
9,15,5974.600000,3.506412,3.515722,21.218193,1,3
9,16,5974.700000,3.480503,3.483785,21.943046,1,3
9,17,5974.800000,3.498542,3.439785,21.604926,1,3
9,18,5974.900000,3.491006,3.547152,21.367672,1,3
9,19,5975.000000,3.486307,3.439207,21.379633,1,3
9,20,5975.100000,3.481980,3.352726,21.437605,1,3
9,21,5975.200000,3.489454,3.457076,20.939346,1,3
9,22,5975.300000,3.480678,3.437899,21.510536,1,3
9,23,5975.400000,3.469770,3.536400,21.363078,1,3
9,24,5975.500000,3.462834,3.461727,21.710263,1,3
9,25,5975.600000,3.469458,3.415711,21.262445,1,3
9,26,5975.700000,3.465709,3.414869,21.747824,1,3
9,27,5975.800000,3.455258,3.408036,21.717325,1,3
9,28,5975.900000,3.459723,3.523066,21.613748,1,3
9,29,5976.000000,3.454273,3.439745,21.953375,1,3
9,30,5976.100000,3.454332,3.329384,21.023311,1,3
9,31,5976.200000,3.455058,3.381303,21.733398,1,3
9,32,5976.300000,3.456034,3.386137,21.598344,1,3
9,33,5976.400000,3.450259,3.325747,21.601115,1,3
9,34,5976.500000,3.439250,3.285799,21.340395,1,3
9,35,5976.600000,3.441845,3.398561,21.220675,1,3
9,36,5976.700000,3.437458,3.322402,0.000000,1,3
9,37,5976.800000,3.427625,3.418941,21.906375,1,3
9,38,5976.900000,3.433420,3.350798,22.221260,1,3
9,39,5977.000000,3.437855,3.320579,22.282312,1,3
9,40,5977.100000,3.425876,3.217380,21.240799,1,3
9,41,5977.200000,3.414886,3.393277,21.670690,1,3
9,42,5977.300000,3.420151,3.340804,21.804154,1,3
9,43,5977.400000,3.411074,3.297707,0.000000,1,3
9,44,5977.500000,3.418604,3.269614,22.180811,1,3
9,45,5977.600000,3.414053,3.388120,21.455993,1,3
9,46,5977.700000,3.407717,3.249017,21.614414,1,3
9,47,5977.800000,3.404058,3.277884,0.000000,1,3
9,48,5977.900000,3.401796,3.318919,21.298865,1,3
9,49,5978.000000,3.400041,3.357113,21.489926,1,3
9,50,5978.100000,3.393282,3.267932,21.956333,1,3
9,51,5978.200000,3.387347,3.236210,22.453448,1,3
9,52,5978.300000,3.397122,3.261847,21.346217,1,3
9,53,5978.400000,3.386644,3.306673,21.879414,1,3
9,54,5978.500000,3.386550,3.312217,0.000000,1,3
9,55,5978.600000,3.384284,3.181321,22.327009,1,3
9,56,5978.700000,3.381610,3.250193,22.032385,1,3
9,57,5978.800000,3.371274,3.167134,21.358206,1,3
9,58,5978.900000,3.365907,3.277496,21.537293,1,3
9,59,5979.000000,3.368485,3.248880,22.347073,1,3
9,60,5979.100000,3.370550,3.176214,22.079970,1,3
9,61,5979.200000,3.362075,3.293533,21.622600,1,3
9,62,5979.300000,3.361083,3.228168,22.120884,1,3
9,63,5979.400000,3.370636,3.217310,22.077500,1,3
